run_id,batch_id,workload_type,workload_name,workload_complexity,cpu_cores,memory_total_gb,cpu_avg_pct,effective_cpu,memory_avg_gb,memory_pressure,disk_read_mb,disk_write_mb,io_intensity,disk_type,disk_speed_class,runtime_sec
4886,batch_7,WEB,wrk_low,1,8,64,35.52,2.84,37.11,0.58,136.5,84.02,220.52,HDD,1,7.86
4887,batch_7,WEB,wrk_low,1,8,64,38.54,3.08,46.83,0.732,147.0,40.12,187.12,HDD,1,7.82
4888,batch_7,WEB,wrk_low,1,8,64,36.65,2.93,43.84,0.685,242.96,13.38,256.34,HDD,1,7.78
4889,batch_7,WEB,wrk_low,1,8,64,41.55,3.32,42.46,0.663,203.43,11.19,214.62,SSD,2,7.06
4890,batch_7,WEB,wrk_low,1,16,4,36.59,5.85,3.08,0.77,215.4,62.61,278.01,NVMe,3,4.55
4891,batch_7,WEB,wrk_low,1,16,4,35.96,5.75,3.39,0.848,70.64,172.74,243.38,HDD,1,8.35
4892,batch_7,WEB,wrk_low,1,16,4,40.18,6.43,2.38,0.595,222.23,17.68,239.91,SSD,2,7.15
4893,batch_7,WEB,wrk_low,1,16,4,40.47,6.48,2.7,0.675,121.88,85.64,207.52,NVMe,3,5.08
4894,batch_7,WEB,wrk_low,1,16,4,33.41,5.35,2.1,0.525,123.32,110.71,234.03,NVMe,3,4.68
4895,batch_7,WEB,wrk_low,1,16,4,34.63,5.54,2.93,0.733,194.48,89.52,284.0,NVMe,3,4.79
4896,batch_7,WEB,wrk_low,1,16,8,40.99,6.56,5.79,0.724,40.19,76.14,116.33,HDD,1,6.64
4897,batch_7,WEB,wrk_low,1,16,8,37.99,6.08,6.46,0.807,102.03,100.2,202.23,NVMe,3,4.58
4898,batch_7,WEB,wrk_low,1,16,8,40.36,6.46,6.41,0.801,171.64,173.92,345.56,SSD,2,5.58
4899,batch_7,WEB,wrk_low,1,16,8,34.62,5.54,4.26,0.532,107.15,98.69,205.84,HDD,1,6.91
4900,batch_7,WEB,wrk_low,1,16,8,35.1,5.62,5.07,0.634,176.57,21.96,198.53,SSD,2,6.28
4901,batch_7,WEB,wrk_low,1,16,8,37.45,5.99,5.45,0.681,138.73,114.96,253.69,NVMe,3,4.75
4902,batch_7,WEB,wrk_low,1,16,16,38.65,6.18,9.7,0.606,44.34,29.86,74.2,HDD,1,7.39
4903,batch_7,WEB,wrk_low,1,16,16,40.39,6.46,10.86,0.679,193.67,91.46,285.13,HDD,1,6.17
4904,batch_7,WEB,wrk_low,1,16,16,41.07,6.57,9.3,0.581,110.61,18.27,128.88,NVMe,3,4.02
4905,batch_7,WEB,wrk_low,1,16,16,35.24,5.64,11.53,0.721,192.08,159.93,352.01,HDD,1,6.26
4906,batch_7,WEB,wrk_low,1,16,16,36.94,5.91,11.9,0.744,241.54,105.34,346.88,NVMe,3,3.62
4907,batch_7,WEB,wrk_low,1,16,16,37.29,5.97,10.48,0.655,44.13,141.4,185.53,NVMe,3,4.34
4908,batch_7,WEB,wrk_low,1,16,32,37.03,5.92,23.32,0.729,31.76,164.59,196.35,SSD,2,4.71
4909,batch_7,WEB,wrk_low,1,16,32,31.62,5.06,14.45,0.452,74.56,109.86,184.42,NVMe,3,3.06
4910,batch_7,WEB,wrk_low,1,16,32,39.54,6.33,23.72,0.741,209.49,142.91,352.4,NVMe,3,3.43
4911,batch_7,WEB,wrk_low,1,16,32,36.81,5.89,25.93,0.81,171.67,157.82,329.49,SSD,2,4.36
4912,batch_7,WEB,wrk_low,1,16,32,32.67,5.23,19.56,0.611,228.29,38.96,267.25,SSD,2,4.47
4913,batch_7,WEB,wrk_low,1,16,32,33.95,5.43,22.6,0.706,233.04,58.42,291.46,SSD,2,5.19
4914,batch_7,WEB,wrk_low,1,16,64,36.39,5.82,43.34,0.677,178.55,15.27,193.82,HDD,1,5.69
4915,batch_7,WEB,wrk_low,1,16,64,34.6,5.54,37.53,0.586,170.02,97.62,267.64,NVMe,3,4.02
4916,batch_7,WEB,wrk_low,1,16,64,37.91,6.07,50.87,0.795,190.38,88.55,278.93,NVMe,3,3.09
4917,batch_7,WEB,wrk_low,1,16,64,38.88,6.22,43.45,0.679,118.71,96.07,214.78,NVMe,3,3.68
4918,batch_7,WEB,wrk_low,1,16,64,41.25,6.6,41.52,0.649,115.83,177.66,293.49,SSD,2,4.06
4919,batch_7,WEB,wrk_low,1,16,64,32.66,5.23,41.01,0.641,91.17,150.05,241.22,NVMe,3,3.88
4920,batch_7,WEB,wrk_high,2,2,4,55.48,1.11,2.14,0.535,249.1,120.87,369.97,SSD,2,31.85
4921,batch_7,WEB,wrk_high,2,2,4,57.56,1.15,3.14,0.785,127.11,75.95,203.06,HDD,1,38.99
4922,batch_7,WEB,wrk_high,2,2,4,49.69,0.99,2.83,0.708,20.6,96.34,116.94,NVMe,3,26.22
4923,batch_7,WEB,wrk_high,2,2,4,54.17,1.08,2.05,0.512,63.87,131.63,195.5,HDD,1,40.58
4924,batch_7,WEB,wrk_high,2,2,4,52.49,1.05,2.45,0.613,155.21,67.81,223.02,NVMe,3,26.89
4925,batch_7,WEB,wrk_high,2,2,4,46.99,0.94,3.03,0.757,187.45,48.12,235.57,NVMe,3,27.31
4926,batch_7,WEB,wrk_high,2,2,8,53.68,1.07,4.23,0.529,125.48,63.31,188.79,HDD,1,39.5
4927,batch_7,WEB,wrk_high,2,2,8,48.17,0.96,6.19,0.774,85.49,86.58,172.07,NVMe,3,22.12
4928,batch_7,WEB,wrk_high,2,2,8,45.28,0.91,4.01,0.501,81.6,92.84,174.44,SSD,2,27.77
4929,batch_7,WEB,wrk_high,2,2,8,48.21,0.96,5.56,0.695,223.83,109.48,333.31,SSD,2,27.95
4930,batch_7,WEB,wrk_high,2,2,8,48.05,0.96,6.76,0.845,29.64,176.93,206.57,NVMe,3,22.2
4931,batch_7,WEB,wrk_high,2,2,8,49.37,0.99,3.96,0.495,77.84,43.08,120.92,HDD,1,37.93
4932,batch_7,WEB,wrk_high,2,2,16,45.79,0.92,8.95,0.559,128.12,76.58,204.7,SSD,2,24.38
4933,batch_7,WEB,wrk_high,2,2,16,49.4,0.99,10.81,0.676,233.25,111.5,344.75,HDD,1,36.65
4934,batch_7,WEB,wrk_high,2,2,16,48.33,0.97,7.29,0.456,116.25,15.04,131.29,NVMe,3,21.55
4935,batch_7,WEB,wrk_high,2,2,16,45.04,0.9,13.0,0.812,58.84,35.4,94.24,NVMe,3,21.98
4936,batch_7,WEB,wrk_high,2,2,16,45.84,0.92,9.53,0.596,88.09,81.27,169.36,NVMe,3,19.04
4937,batch_7,WEB,wrk_high,2,2,16,42.83,0.86,11.5,0.719,235.47,73.07,308.54,NVMe,3,18.6
4938,batch_7,WEB,wrk_high,2,2,32,45.41,0.91,16.01,0.5,113.81,129.97,243.78,SSD,2,24.16
4939,batch_7,WEB,wrk_high,2,2,32,41.17,0.82,20.78,0.649,196.68,112.97,309.65,SSD,2,22.2
4940,batch_7,WEB,wrk_high,2,2,32,41.52,0.83,16.15,0.505,114.29,177.65,291.94,NVMe,3,18.4
4941,batch_7,WEB,wrk_high,2,2,32,48.0,0.96,15.19,0.475,176.03,79.88,255.91,NVMe,3,21.53
4942,batch_7,WEB,wrk_high,2,2,32,51.66,1.03,19.52,0.61,106.72,122.32,229.04,HDD,1,26.82
4943,batch_7,WEB,wrk_high,2,2,32,54.3,1.09,19.83,0.62,233.7,12.95,246.65,HDD,1,29.64
4944,batch_7,WEB,wrk_high,2,2,64,44.19,0.88,53.09,0.83,175.6,78.07,253.67,NVMe,3,19.5
4945,batch_7,WEB,wrk_high,2,2,64,49.8,1.0,29.75,0.465,167.96,165.72,333.68,SSD,2,24.14
4946,batch_7,WEB,wrk_high,2,2,64,48.76,0.98,31.56,0.493,28.89,45.23,74.12,HDD,1,30.71
4947,batch_7,WEB,wrk_high,2,2,64,47.35,0.95,44.46,0.695,125.13,111.85,236.98,HDD,1,29.64
4948,batch_7,WEB,wrk_high,2,2,64,53.18,1.06,42.91,0.67,64.54,50.4,114.94,HDD,1,31.79
4949,batch_7,WEB,wrk_high,2,2,64,47.48,0.95,43.86,0.685,166.09,152.64,318.73,NVMe,3,18.61
4950,batch_7,WEB,wrk_high,2,4,4,42.3,1.69,2.84,0.71,53.74,10.42,64.16,NVMe,3,17.05
4951,batch_7,WEB,wrk_high,2,4,4,42.93,1.72,2.57,0.642,56.71,166.34,223.05,SSD,2,21.37
4952,batch_7,WEB,wrk_high,2,4,4,47.04,1.88,2.03,0.507,73.63,88.76,162.39,HDD,1,31.56
4953,batch_7,WEB,wrk_high,2,4,4,40.99,1.64,2.53,0.632,32.45,58.63,91.08,NVMe,3,16.39
4954,batch_7,WEB,wrk_high,2,4,4,44.1,1.76,2.51,0.627,58.3,103.08,161.38,NVMe,3,17.5
4955,batch_7,WEB,wrk_high,2,4,4,46.44,1.86,2.11,0.527,56.52,122.24,178.76,HDD,1,31.63
4956,batch_7,WEB,wrk_high,2,4,8,38.7,1.55,6.79,0.849,116.92,108.08,225.0,NVMe,3,15.81
4957,batch_7,WEB,wrk_high,2,4,8,51.12,2.04,4.43,0.554,181.85,72.16,254.01,HDD,1,24.21
4958,batch_7,WEB,wrk_high,2,4,8,40.21,1.61,4.91,0.614,214.27,80.88,295.15,NVMe,3,15.0
4959,batch_7,WEB,wrk_high,2,4,8,46.94,1.88,5.67,0.709,223.81,171.64,395.45,NVMe,3,17.44
4960,batch_7,WEB,wrk_high,2,4,8,49.36,1.97,6.8,0.85,60.68,88.38,149.06,SSD,2,20.39
4961,batch_7,WEB,wrk_high,2,4,8,45.96,1.84,5.82,0.728,127.93,103.07,231.0,SSD,2,20.91
4962,batch_7,WEB,wrk_high,2,4,16,44.99,1.8,11.67,0.729,82.69,64.07,146.76,NVMe,3,13.77
4963,batch_7,WEB,wrk_high,2,4,16,43.68,1.75,12.75,0.797,248.62,24.69,273.31,SSD,2,18.19
4964,batch_7,WEB,wrk_high,2,4,16,45.79,1.83,8.18,0.511,90.45,77.81,168.26,NVMe,3,12.52
4965,batch_7,WEB,wrk_high,2,4,16,48.63,1.95,8.07,0.504,203.23,34.93,238.16,HDD,1,21.35
4966,batch_7,WEB,wrk_high,2,4,16,44.81,1.79,9.62,0.601,47.49,14.56,62.05,SSD,2,16.74
4967,batch_7,WEB,wrk_high,2,4,16,40.2,1.61,10.35,0.647,168.46,170.06,338.52,SSD,2,16.49
4968,batch_7,WEB,wrk_high,2,4,32,43.64,1.75,21.0,0.656,202.83,22.63,225.46,HDD,1,19.32
4969,batch_7,WEB,wrk_high,2,4,32,41.24,1.65,18.31,0.572,128.55,157.89,286.44,NVMe,3,14.46
4970,batch_7,WEB,wrk_high,2,4,32,43.67,1.75,16.84,0.526,48.34,39.61,87.95,SSD,2,15.69
4971,batch_7,WEB,wrk_high,2,4,32,39.15,1.57,23.16,0.724,74.79,73.42,148.21,SSD,2,15.63
4972,batch_7,WEB,wrk_high,2,4,32,44.4,1.78,15.48,0.484,158.9,176.11,335.01,NVMe,3,12.96
4973,batch_7,WEB,wrk_high,2,4,32,44.27,1.77,21.52,0.672,140.13,10.47,150.6,NVMe,3,14.93
4974,batch_7,WEB,wrk_high,2,4,64,41.75,1.67,47.33,0.74,112.09,158.28,270.37,NVMe,3,13.21
4975,batch_7,WEB,wrk_high,2,4,64,43.95,1.76,29.81,0.466,127.49,27.59,155.08,HDD,1,20.55
4976,batch_7,WEB,wrk_high,2,4,64,42.52,1.7,34.56,0.54,244.26,108.43,352.69,HDD,1,19.34
4977,batch_7,WEB,wrk_high,2,4,64,41.08,1.64,38.51,0.602,180.86,120.18,301.04,NVMe,3,13.31
4978,batch_7,WEB,wrk_high,2,4,64,40.62,1.62,30.52,0.477,28.05,150.88,178.93,SSD,2,14.68
4979,batch_7,WEB,wrk_high,2,4,64,41.32,1.65,40.81,0.638,207.51,94.38,301.89,HDD,1,21.62
4980,batch_7,WEB,wrk_high,2,8,4,36.38,2.91,1.88,0.47,100.04,59.14,159.18,NVMe,3,12.53
4981,batch_7,WEB,wrk_high,2,8,4,40.6,3.25,3.02,0.755,164.15,129.57,293.72,SSD,2,17.94
4982,batch_7,WEB,wrk_high,2,8,4,46.74,3.74,2.08,0.52,227.28,90.01,317.29,NVMe,3,13.69
4983,batch_7,WEB,wrk_high,2,8,4,44.84,3.59,2.56,0.64,169.14,124.65,293.79,NVMe,3,13.86
4984,batch_7,WEB,wrk_high,2,8,4,42.59,3.41,3.19,0.797,117.12,111.15,228.27,NVMe,3,12.37
4985,batch_7,WEB,wrk_high,2,8,4,45.68,3.65,3.0,0.75,78.51,139.21,217.72,NVMe,3,11.61
4986,batch_7,WEB,wrk_high,2,8,8,44.31,3.54,6.04,0.755,79.32,120.24,199.56,SSD,2,15.01
4987,batch_7,WEB,wrk_high,2,8,8,42.58,3.41,4.89,0.611,45.99,142.36,188.35,HDD,1,19.53
4988,batch_7,WEB,wrk_high,2,8,8,46.78,3.74,5.78,0.723,104.27,163.08,267.35,HDD,1,17.69
4989,batch_7,WEB,wrk_high,2,8,8,41.46,3.32,6.6,0.825,246.16,140.45,386.61,HDD,1,18.15
4990,batch_7,WEB,wrk_high,2,8,8,41.25,3.3,5.43,0.679,200.17,113.35,313.52,SSD,2,14.59
4991,batch_7,WEB,wrk_high,2,8,8,41.56,3.32,5.98,0.748,227.12,140.41,367.53,SSD,2,12.44
4992,batch_7,WEB,wrk_high,2,8,16,43.1,3.45,7.77,0.486,203.01,61.2,264.21,HDD,1,16.27
4993,batch_7,WEB,wrk_high,2,8,16,35.26,2.82,9.52,0.595,88.6,133.01,221.61,NVMe,3,9.6
4994,batch_7,WEB,wrk_high,2,8,16,40.67,3.25,7.42,0.464,33.41,172.52,205.93,NVMe,3,9.57
4995,batch_7,WEB,wrk_high,2,8,16,41.21,3.3,8.29,0.518,188.93,124.55,313.48,SSD,2,12.35
4996,batch_7,WEB,wrk_high,2,8,16,41.83,3.35,10.9,0.681,120.45,41.05,161.5,SSD,2,12.36
4997,batch_7,WEB,wrk_high,2,8,16,44.23,3.54,9.23,0.577,244.02,135.23,379.25,SSD,2,13.16
4998,batch_7,WEB,wrk_high,2,8,32,44.63,3.57,15.13,0.473,181.26,73.23,254.49,HDD,1,15.44
4999,batch_7,WEB,wrk_high,2,8,32,43.54,3.48,26.72,0.835,77.57,125.16,202.73,NVMe,3,9.85
5000,batch_7,WEB,wrk_high,2,8,32,41.71,3.34,22.03,0.688,208.26,22.98,231.24,NVMe,3,8.88
5001,batch_7,WEB,wrk_high,2,8,32,43.78,3.5,19.67,0.615,135.02,45.64,180.66,SSD,2,11.02
5002,batch_7,WEB,wrk_high,2,8,32,40.84,3.27,23.27,0.727,215.83,11.41,227.24,NVMe,3,8.66
5003,batch_7,WEB,wrk_high,2,8,32,46.59,3.73,16.29,0.509,217.44,55.0,272.44,HDD,1,15.48
5004,batch_7,WEB,wrk_high,2,8,64,41.78,3.34,32.24,0.504,97.04,66.42,163.46,SSD,2,10.3
5005,batch_7,WEB,wrk_high,2,8,64,42.54,3.4,49.86,0.779,138.92,160.34,299.26,NVMe,3,8.56
5006,batch_7,WEB,wrk_high,2,8,64,37.37,2.99,44.41,0.694,242.73,155.16,397.89,SSD,2,12.71
5007,batch_7,WEB,wrk_high,2,8,64,40.35,3.23,46.29,0.723,160.04,101.77,261.81,SSD,2,11.3
5008,batch_7,WEB,wrk_high,2,8,64,37.63,3.01,35.15,0.549,124.8,27.63,152.43,SSD,2,11.77
5009,batch_7,WEB,wrk_high,2,8,64,40.34,3.23,35.25,0.551,129.12,145.05,274.17,NVMe,3,9.72
5010,batch_7,WEB,wrk_high,2,16,4,43.26,6.92,2.6,0.65,143.13,147.47,290.6,HDD,1,17.36
5011,batch_7,WEB,wrk_high,2,16,4,44.64,7.14,2.79,0.698,226.32,82.05,308.37,SSD,2,13.27
5012,batch_7,WEB,wrk_high,2,16,4,42.51,6.8,2.53,0.632,248.42,99.21,347.63,SSD,2,12.03
5013,batch_7,WEB,wrk_high,2,16,4,39.35,6.3,2.25,0.562,137.93,160.19,298.12,SSD,2,12.09
5014,batch_7,WEB,wrk_high,2,16,4,36.77,5.88,3.27,0.818,233.03,33.15,266.18,SSD,2,13.45
5015,batch_7,WEB,wrk_high,2,16,4,45.1,7.22,3.37,0.843,115.67,161.39,277.06,NVMe,3,10.37
5016,batch_7,WEB,wrk_high,2,16,8,40.88,6.54,5.83,0.729,96.56,178.48,275.04,HDD,1,13.07
5017,batch_7,WEB,wrk_high,2,16,8,39.55,6.33,4.4,0.55,226.04,97.71,323.75,NVMe,3,7.48
5018,batch_7,WEB,wrk_high,2,16,8,46.12,7.38,5.29,0.661,201.15,91.35,292.5,HDD,1,15.41
5019,batch_7,WEB,wrk_high,2,16,8,41.81,6.69,6.12,0.765,100.38,30.2,130.58,HDD,1,15.18
5020,batch_7,WEB,wrk_high,2,16,8,45.52,7.28,4.04,0.505,50.43,166.67,217.1,HDD,1,14.97
5021,batch_7,WEB,wrk_high,2,16,8,46.59,7.45,6.2,0.775,26.49,81.21,107.7,HDD,1,13.86
5022,batch_7,WEB,wrk_high,2,16,16,37.09,5.93,8.69,0.543,107.12,32.32,139.44,NVMe,3,7.86
5023,batch_7,WEB,wrk_high,2,16,16,40.72,6.52,13.11,0.819,75.49,18.99,94.48,HDD,1,12.44
5024,batch_7,WEB,wrk_high,2,16,16,43.85,7.02,11.36,0.71,192.6,93.65,286.25,SSD,2,10.01
5025,batch_7,WEB,wrk_high,2,16,16,38.03,6.08,11.35,0.709,85.38,87.62,173.0,NVMe,3,7.78
5026,batch_7,WEB,wrk_high,2,16,16,42.22,6.76,7.87,0.492,163.87,45.65,209.52,SSD,2,8.44
5027,batch_7,WEB,wrk_high,2,16,16,34.34,5.49,10.68,0.667,62.78,163.69,226.47,NVMe,3,8.4
5028,batch_7,WEB,wrk_high,2,16,32,37.7,6.03,15.39,0.481,180.3,60.8,241.1,NVMe,3,7.49
5029,batch_7,WEB,wrk_high,2,16,32,42.28,6.76,18.64,0.583,112.31,49.38,161.69,NVMe,3,7.32
5030,batch_7,WEB,wrk_high,2,16,32,35.09,5.61,26.31,0.822,58.01,155.27,213.28,SSD,2,8.59
5031,batch_7,WEB,wrk_high,2,16,32,39.41,6.31,18.73,0.585,37.49,39.13,76.62,NVMe,3,8.37
5032,batch_7,WEB,wrk_high,2,16,32,37.75,6.04,14.93,0.467,232.82,151.81,384.63,NVMe,3,6.84
5033,batch_7,WEB,wrk_high,2,16,32,36.42,5.83,21.94,0.686,184.39,99.42,283.81,NVMe,3,7.39
5034,batch_7,WEB,wrk_high,2,16,64,36.31,5.81,46.53,0.727,142.5,58.71,201.21,SSD,2,9.49
5035,batch_7,WEB,wrk_high,2,16,64,39.53,6.32,29.94,0.468,38.23,47.44,85.67,HDD,1,12.5
5036,batch_7,WEB,wrk_high,2,16,64,39.48,6.32,51.96,0.812,40.97,134.71,175.68,NVMe,3,7.85
5037,batch_7,WEB,wrk_high,2,16,64,38.41,6.15,32.88,0.514,23.86,157.47,181.33,HDD,1,12.63
5038,batch_7,WEB,wrk_high,2,16,64,34.96,5.59,40.13,0.627,220.72,91.69,312.41,SSD,2,7.38
5039,batch_7,WEB,wrk_high,2,16,64,35.81,5.73,52.99,0.828,181.56,142.23,323.79,SSD,2,8.89
5040,batch_8,ML,ml_resnet,5,2,4,95.0,1.9,3.37,0.843,186.15,35.42,221.57,HDD,1,234.35
5041,batch_8,ML,ml_resnet,5,2,4,95.0,1.9,2.57,0.642,149.04,151.3,300.34,NVMe,3,167.1
5042,batch_8,ML,ml_resnet,5,2,4,95.0,1.9,2.09,0.522,143.5,150.06,293.56,SSD,2,235.77
5043,batch_8,ML,ml_resnet,5,2,4,95.0,1.9,2.36,0.59,220.12,138.65,358.77,SSD,2,194.51
5044,batch_8,ML,ml_resnet,5,2,4,95.0,1.9,2.48,0.62,64.36,120.56,184.92,NVMe,3,160.82
5045,batch_8,ML,ml_resnet,5,2,4,95.0,1.9,2.94,0.735,28.41,53.3,81.71,SSD,2,185.68
5046,batch_8,ML,ml_resnet,5,2,8,95.0,1.9,4.3,0.537,236.55,141.91,378.46,HDD,1,211.71
5047,batch_8,ML,ml_resnet,5,2,8,95.0,1.9,5.74,0.718,49.11,103.63,152.74,HDD,1,231.6
5048,batch_8,ML,ml_resnet,5,2,8,95.0,1.9,6.12,0.765,29.6,133.56,163.16,SSD,2,174.68
5049,batch_8,ML,ml_resnet,5,2,8,95.0,1.9,4.68,0.585,228.9,98.61,327.51,HDD,1,217.88
5050,batch_8,ML,ml_resnet,5,2,8,95.0,1.9,6.15,0.769,225.25,177.12,402.37,NVMe,3,144.75
5051,batch_8,ML,ml_resnet,5,2,8,93.65,1.87,3.93,0.491,115.58,175.08,290.66,NVMe,3,126.53
5052,batch_8,ML,ml_resnet,5,2,16,95.0,1.9,9.9,0.619,200.4,58.53,258.93,NVMe,3,125.4
5053,batch_8,ML,ml_resnet,5,2,16,95.0,1.9,10.58,0.661,213.52,177.7,391.22,NVMe,3,120.82
5054,batch_8,ML,ml_resnet,5,2,16,95.0,1.9,8.98,0.561,174.38,162.62,337.0,SSD,2,149.75
5055,batch_8,ML,ml_resnet,5,2,16,95.0,1.9,10.4,0.65,72.5,41.86,114.36,NVMe,3,124.26
5056,batch_8,ML,ml_resnet,5,2,16,95.0,1.9,9.01,0.563,158.53,69.88,228.41,HDD,1,188.32
5057,batch_8,ML,ml_resnet,5,2,16,95.0,1.9,10.0,0.625,22.43,154.33,176.76,SSD,2,148.01
5058,batch_8,ML,ml_resnet,5,2,32,95.0,1.9,21.86,0.683,156.35,153.12,309.47,HDD,1,184.05
5059,batch_8,ML,ml_resnet,5,2,32,95.0,1.9,14.81,0.463,114.89,118.15,233.04,HDD,1,200.49
5060,batch_8,ML,ml_resnet,5,2,32,89.42,1.79,23.6,0.738,71.84,172.39,244.23,NVMe,3,116.27
5061,batch_8,ML,ml_resnet,5,2,32,95.0,1.9,23.28,0.728,75.5,170.7,246.2,NVMe,3,120.12
5062,batch_8,ML,ml_resnet,5,2,32,95.0,1.9,17.27,0.54,101.85,103.45,205.3,SSD,2,157.93
5063,batch_8,ML,ml_resnet,5,2,32,95.0,1.9,25.76,0.805,198.26,22.87,221.13,HDD,1,194.54
5064,batch_8,ML,ml_resnet,5,2,64,87.83,1.76,34.39,0.537,125.12,152.41,277.53,NVMe,3,108.35
5065,batch_8,ML,ml_resnet,5,2,64,95.0,1.9,40.53,0.633,49.74,121.51,171.25,HDD,1,155.35
5066,batch_8,ML,ml_resnet,5,2,64,95.0,1.9,36.96,0.578,107.62,113.39,221.01,SSD,2,152.33
5067,batch_8,ML,ml_resnet,5,2,64,95.0,1.9,40.64,0.635,230.8,123.52,354.32,NVMe,3,129.66
5068,batch_8,ML,ml_resnet,5,2,64,95.0,1.9,44.46,0.695,105.3,72.53,177.83,SSD,2,136.55
5069,batch_8,ML,ml_resnet,5,2,64,95.0,1.9,45.4,0.709,178.32,75.74,254.06,SSD,2,153.02
5070,batch_8,ML,ml_resnet,5,4,4,86.91,3.48,2.62,0.655,221.33,172.7,394.03,NVMe,3,111.52
5071,batch_8,ML,ml_resnet,5,4,4,95.0,3.8,2.69,0.672,163.58,170.15,333.73,SSD,2,133.42
5072,batch_8,ML,ml_resnet,5,4,4,90.31,3.61,2.39,0.598,206.07,20.49,226.56,NVMe,3,107.36
5073,batch_8,ML,ml_resnet,5,4,4,95.0,3.8,3.04,0.76,168.4,95.11,263.51,SSD,2,151.83
5074,batch_8,ML,ml_resnet,5,4,4,95.0,3.8,2.78,0.695,183.25,25.73,208.98,HDD,1,166.38
5075,batch_8,ML,ml_resnet,5,4,4,95.0,3.8,2.94,0.735,93.52,20.21,113.73,SSD,2,142.42
5076,batch_8,ML,ml_resnet,5,4,8,95.0,3.8,5.62,0.703,195.96,159.89,355.85,HDD,1,168.18
5077,batch_8,ML,ml_resnet,5,4,8,92.74,3.71,5.24,0.655,198.16,34.05,232.21,SSD,2,121.43
5078,batch_8,ML,ml_resnet,5,4,8,95.0,3.8,4.37,0.546,186.4,25.57,211.97,HDD,1,156.15
5079,batch_8,ML,ml_resnet,5,4,8,95.0,3.8,4.51,0.564,248.0,11.63,259.63,HDD,1,165.46
5080,batch_8,ML,ml_resnet,5,4,8,86.92,3.48,4.35,0.544,168.12,145.03,313.15,NVMe,3,98.38
5081,batch_8,ML,ml_resnet,5,4,8,95.0,3.8,3.89,0.486,203.36,25.05,228.41,HDD,1,155.97
5082,batch_8,ML,ml_resnet,5,4,16,82.7,3.31,8.25,0.516,129.98,63.89,193.87,NVMe,3,88.79
5083,batch_8,ML,ml_resnet,5,4,16,71.11,2.84,7.37,0.461,232.77,91.34,324.11,NVMe,3,81.0
5084,batch_8,ML,ml_resnet,5,4,16,93.53,3.74,12.99,0.812,94.73,79.13,173.86,SSD,2,113.96
5085,batch_8,ML,ml_resnet,5,4,16,95.0,3.8,11.0,0.688,239.61,142.89,382.5,HDD,1,139.75
5086,batch_8,ML,ml_resnet,5,4,16,95.0,3.8,8.69,0.543,204.24,130.71,334.95,HDD,1,135.7
5087,batch_8,ML,ml_resnet,5,4,16,76.54,3.06,8.57,0.536,196.44,115.98,312.42,SSD,2,91.7
5088,batch_8,ML,ml_resnet,5,4,32,76.99,3.08,15.52,0.485,133.52,59.36,192.88,NVMe,3,83.04
5089,batch_8,ML,ml_resnet,5,4,32,95.0,3.8,15.89,0.497,25.96,38.12,64.08,HDD,1,133.5
5090,batch_8,ML,ml_resnet,5,4,32,95.0,3.8,27.12,0.848,29.07,59.3,88.37,HDD,1,134.97
5091,batch_8,ML,ml_resnet,5,4,32,81.02,3.24,16.48,0.515,140.9,112.4,253.3,SSD,2,90.84
5092,batch_8,ML,ml_resnet,5,4,32,67.51,2.7,19.26,0.602,114.8,147.63,262.43,NVMe,3,73.62
5093,batch_8,ML,ml_resnet,5,4,32,92.79,3.71,24.95,0.78,44.77,107.87,152.64,HDD,1,121.82
5094,batch_8,ML,ml_resnet,5,4,64,78.41,3.14,33.72,0.527,110.29,105.47,215.76,NVMe,3,83.4
5095,batch_8,ML,ml_resnet,5,4,64,72.55,2.9,40.12,0.627,54.87,139.26,194.13,NVMe,3,80.97
5096,batch_8,ML,ml_resnet,5,4,64,72.37,2.89,52.5,0.82,222.4,178.39,400.79,NVMe,3,78.73
5097,batch_8,ML,ml_resnet,5,4,64,80.56,3.22,50.77,0.793,70.06,103.14,173.2,SSD,2,99.42
5098,batch_8,ML,ml_resnet,5,4,64,76.34,3.05,48.33,0.755,86.83,64.58,151.41,NVMe,3,82.56
5099,batch_8,ML,ml_resnet,5,4,64,94.71,3.79,47.29,0.739,199.8,13.9,213.7,HDD,1,127.18
5100,batch_8,ML,ml_resnet,5,8,4,95.0,7.6,2.49,0.623,240.37,23.02,263.39,HDD,1,125.74
5101,batch_8,ML,ml_resnet,5,8,4,80.99,6.48,2.43,0.608,33.35,131.64,164.99,NVMe,3,92.49
5102,batch_8,ML,ml_resnet,5,8,4,80.73,6.46,3.18,0.795,125.62,48.44,174.06,SSD,2,94.3
5103,batch_8,ML,ml_resnet,5,8,4,92.34,7.39,2.13,0.532,110.71,151.99,262.7,SSD,2,109.57
5104,batch_8,ML,ml_resnet,5,8,4,74.29,5.94,1.95,0.487,243.66,124.21,367.87,NVMe,3,74.02
5105,batch_8,ML,ml_resnet,5,8,4,95.0,7.6,3.22,0.805,193.66,176.01,369.67,HDD,1,128.2
5106,batch_8,ML,ml_resnet,5,8,8,95.0,7.6,4.81,0.601,197.44,20.27,217.71,HDD,1,122.14
5107,batch_8,ML,ml_resnet,5,8,8,80.35,6.43,3.67,0.459,99.44,113.28,212.72,SSD,2,83.3
